lat,lon,color,percent,count,valid
-89.046639,-172.483548,yellow,0.52,62,FALSE
-54.798401,96.419366,green,0.08,57,FALSE
68.742234,-44.711617,green,0.08,23,FALSE
13.09459,-116.152689,blue,0.07,29,FALSE
0.543506,118.751108,yellow,0.63,57,FALSE
82.24285,-3.835923,violet,0.5,11,TRUE
0.761957,-50.159483,orange,0.58,91,TRUE
14.990459,-163.076231,green,0.66,72,FALSE
81.682193,89.953286,violet,0.78,28,TRUE
-20.826395,27.720578,blue,0.31,30,TRUE
-77.791153,94.880184,orange,0.36,89,FALSE
-60.429176,111.799219,blue,0.24,13,TRUE
6.975091,38.087504,violet,0.1,81,TRUE
-79.710773,65.113653,indigo,0.18,83,TRUE
80.608531,-26.035931,green,0.97,88,TRUE
59.358048,1.118808,indigo,0.66,77,FALSE
-64.873242,115.913537,indigo,0.51,80,FALSE
-15.658002,-141.771111,yellow,0.09,54,TRUE
75.711804,-157.850251,orange,0.99,95,FALSE
-51.798607,-152.419207,violet,0.79,71,TRUE
-78.192969,149.530132,yellow,0.43,28,FALSE
-44.285851,97.418328,green,0.92,72,FALSE
-3.772943,-40.134368,yellow,0.66,28,TRUE
-64.977145,-60.999568,red,0.19,82,TRUE
11.790724,94.01218,blue,0.06,98,FALSE
-30.937418,-110.552431,red,0.29,47,TRUE
-31.244287,-98.641023,violet,0.16,43,TRUE
-15.693053,167.987305,indigo,0.58,95,TRUE
63.789861,-167.033189,yellow,0.7,88,FALSE
16.699587,162.423397,yellow,0.09,21,TRUE
-30.221682,-112.451435,violet,0.17,34,FALSE
-86.449396,109.328535,red,0.63,21,FALSE
81.782941,169.334928,orange,0.62,76,TRUE
-73.84272,152.452156,blue,0.87,15,FALSE
16.030359,95.438802,indigo,0.28,31,FALSE
30.709703,-127.141901,yellow,0.28,78,FALSE
73.15085,-2.202435,orange,0.28,69,TRUE
13.562931,136.829796,green,0.56,51,FALSE
89.439046,-117.799656,blue,0.52,6,FALSE
-82.956588,177.90216,orange,0.29,43,TRUE
21.907898,28.514985,indigo,0.6,85,TRUE
-55.573991,78.710431,blue,0.56,94,FALSE
-17.086123,94.877331,violet,0.87,6,FALSE
56.601105,89.403219,violet,0.88,38,TRUE
27.186053,-128.190239,violet,0.18,17,FALSE
35.869424,127.3872,yellow,0.77,36,TRUE
-48.752533,164.26776,orange,0.42,13,TRUE
-3.912204,156.110133,green,0.05,2,TRUE
-11.600143,108.268193,violet,0.83,84,FALSE
-83.142894,-119.841008,red,0.53,47,TRUE
3.974923,63.479157,indigo,0.29,77,TRUE
-69.24463,52.165839,red,0.49,9,FALSE
86.427752,14.651927,blue,0.45,86,FALSE
68.611515,51.451198,yellow,0.19,40,TRUE
62.301006,68.017763,indigo,0.4,77,FALSE
-82.380814,-110.81391,green,0.84,50,TRUE
48.216891,-6.540583,green,0.19,45,FALSE
-79.240939,-33.893196,red,0.12,85,FALSE
35.272925,108.673939,yellow,0.95,11,TRUE
-77.98667,-145.85023,violet,0.33,33,FALSE
61.904622,-156.451414,red,0.17,54,TRUE
76.478496,27.304869,green,0.66,22,FALSE
33.565355,-63.927619,blue,0.62,31,FALSE
29.439632,0.268404,violet,0.52,88,FALSE
-20.916113,-3.138437,yellow,0.2,71,FALSE
66.755299,-85.396642,orange,0.03,96,TRUE
0.920625,-94.270345,yellow,0.74,96,FALSE
72.41083,129.307822,orange,0.7,13,FALSE
35.857195,45.206909,orange,0.39,56,FALSE
-19.383373,166.36912,yellow,0.88,32,FALSE
-45.005482,88.21723,violet,0.92,54,FALSE
-51.236466,-73.519551,violet,0.42,36,FALSE
-44.47369,-40.132067,violet,0.17,21,TRUE
65.510984,-58.195693,violet,0.7,73,FALSE
17.930451,-14.17046,orange,0.67,43,FALSE
51.112224,-91.363381,blue,0.92,3,FALSE
-67.349184,119.063461,green,0.95,87,FALSE
12.069842,150.304913,green,0.47,5,TRUE
-2.706209,-159.294282,indigo,0.35,21,TRUE
29.020905,38.531685,red,0.3,87,TRUE
51.460048,35.27841,orange,0.42,99,TRUE
-79.075736,-35.480351,blue,0.27,10,TRUE
2.693002,-44.496802,orange,0.5,94,TRUE
39.837481,144.612757,yellow,0.99,15,TRUE
-27.21117,162.75031,violet,0.58,97,FALSE
66.629389,74.588931,orange,0.72,4,TRUE
-50.150672,-87.553651,yellow,0.09,76,FALSE
-32.137407,41.525411,blue,0.26,36,FALSE
13.546661,103.931228,red,0.48,71,FALSE
-85.590651,-149.440661,orange,0.93,69,TRUE
73.551957,69.526057,indigo,0.28,10,FALSE
0.730404,-150.674307,indigo,0.74,68,TRUE
60.695109,109.29721,blue,0.18,19,TRUE
45.532718,168.992295,indigo,0.37,13,TRUE
75.009263,122.101265,red,0.88,59,FALSE
56.0915,-87.052292,orange,0.53,70,TRUE
-18.514907,-57.94869,orange,0.51,99,FALSE
-71.199712,-109.837044,blue,0.04,46,FALSE
89.594244,-104.779068,indigo,0.22,9,TRUE
-67.844352,7.987947,red,0.16,76,FALSE
35.889912,-134.596712,yellow,0.89,20,FALSE
7.171125,-123.449406,yellow,0.67,31,TRUE
-36.36201,117.262169,orange,0.19,80,TRUE
-65.316474,-133.269854,green,0.41,9,TRUE
-60.955146,-173.303328,violet,0.51,33,TRUE
28.759594,132.887338,violet,0.88,76,TRUE
51.887211,-16.44393,violet,0.68,75,TRUE
36.12029,56.118716,yellow,0.17,98,TRUE
-80.239422,-168.919734,green,0.97,68,FALSE
-5.64611,-166.74863,green,0.16,97,FALSE
74.064073,42.978155,violet,0.16,69,FALSE
-85.297531,60.242902,orange,0.16,58,TRUE
6.882843,-115.302986,orange,0.33,82,TRUE
61.65664,-70.133794,yellow,0.31,48,TRUE
51.961347,-68.768682,indigo,0.07,45,FALSE
58.127675,-43.225167,red,0.84,10,TRUE
66.136499,-63.943925,yellow,0.05,54,TRUE
51.87647,-88.720903,blue,0.83,10,TRUE
-85.755362,152.839003,green,0.01,55,FALSE
39.115891,96.957937,green,0.78,12,FALSE
-8.719919,119.181634,green,0.08,65,FALSE
-37.800743,-131.792992,green,0.13,19,TRUE
-55.723626,83.572882,orange,0.32,75,FALSE
42.190015,50.338677,orange,0.73,37,TRUE
-57.148171,-55.534549,yellow,0.2,2,TRUE
-59.707,-73.548814,blue,0.44,38,FALSE
-36.815075,44.440018,violet,0.06,82,TRUE
2.706415,-145.152228,yellow,0.55,39,TRUE
69.524809,-14.178044,blue,0.1,0,TRUE
-15.470415,71.718679,orange,0.97,30,FALSE
-9.846093,-18.637135,green,0.79,88,TRUE
69.258364,119.745354,orange,0.97,16,TRUE
58.088268,-164.757805,red,0.36,78,FALSE
39.682848,-148.811789,violet,0.44,65,FALSE
57.710483,59.527132,violet,0.07,91,FALSE
13.999029,149.139298,green,0.11,34,FALSE
61.497282,42.607967,blue,0.28,71,TRUE
10.253293,-29.810189,blue,0.26,36,FALSE
89.565146,-176.156625,yellow,0.4,10,FALSE
64.990891,-50.174299,yellow,0.91,52,TRUE
-68.375761,167.177791,yellow,0.84,23,FALSE
53.258682,-11.78054,yellow,0.77,44,TRUE
8.164408,-137.464676,violet,0.61,56,TRUE
56.145749,-62.558981,violet,0.62,45,TRUE
-6.048488,174.24118,green,0.41,98,TRUE
35.42586,65.155412,yellow,0.98,83,TRUE
36.729393,145.359828,blue,0.49,71,FALSE
12.764874,49.892008,violet,0.64,66,TRUE
-23.087743,-47.750984,indigo,0.19,61,FALSE
-68.977058,104.535091,indigo,0.88,92,TRUE
-3.516603,131.255076,blue,0.19,81,TRUE
62.666908,20.480325,yellow,0.79,8,TRUE
88.016753,99.687862,yellow,0.46,8,FALSE
-27.615192,-170.601512,red,0.25,85,FALSE
25.849423,162.808055,blue,0.91,87,FALSE
27.51967,4.776973,orange,0.02,27,FALSE
44.546232,-23.237605,red,0.95,10,FALSE
-31.723294,122.739403,yellow,0.01,28,FALSE
-85.316627,-93.856223,blue,0.88,2,FALSE
-64.13544,44.240344,yellow,0.98,90,FALSE
-50.327857,158.812247,orange,0.74,80,TRUE
79.236251,-45.911107,yellow,0.51,25,TRUE
14.865293,-135.246953,yellow,0.35,33,TRUE
0.224203,109.902182,red,0.16,20,TRUE
48.770924,-149.168913,yellow,0.58,91,TRUE
-49.715561,98.539638,yellow,0.18,53,TRUE
-42.899161,167.869345,violet,0.27,81,TRUE
-75.484897,6.187556,violet,0.17,98,FALSE
34.537107,-5.187801,indigo,0.98,84,FALSE
-57.438842,151.613604,violet,0.12,0,FALSE
34.017984,-55.18645,green,0.39,8,TRUE
2.462539,-55.06791,red,0.87,6,TRUE
57.395277,142.057172,blue,0.03,93,TRUE
52.428595,123.603856,red,0.76,8,TRUE
83.192822,-43.303511,violet,0.71,80,TRUE
-12.246602,-100.519914,red,0.52,62,TRUE
-45.670993,79.096569,indigo,0.96,77,TRUE
-7.737415,15.060798,yellow,0.36,44,FALSE
-50.180378,-58.584577,blue,0.95,52,TRUE
54.48517,-101.956432,blue,0.72,99,FALSE
-4.578174,175.592602,violet,0.61,96,TRUE
9.897295,-169.590056,red,0.72,94,TRUE
-70.091878,-166.978344,yellow,0.85,4,TRUE
48.3743,24.152603,yellow,0.43,89,TRUE
33.475587,46.007216,indigo,0.68,50,TRUE
-53.074842,28.036123,red,0.14,66,FALSE
-42.704022,-22.613161,violet,0.12,1,FALSE
31.83202,-152.024066,red,0.24,38,TRUE
-15.171379,88.162252,blue,0.01,96,TRUE
-16.260055,142.915382,green,0.76,95,FALSE
-24.97381,-37.973406,blue,0.64,26,TRUE
-81.152575,137.891559,indigo,0.96,37,FALSE
48.220664,20.164025,red,0.21,51,FALSE
55.874485,-111.56762,red,0.16,74,TRUE
7.310978,162.251373,orange,0.72,84,FALSE
88.296941,2.732251,yellow,0.8,96,TRUE
-4.566416,-109.897307,violet,0.17,43,TRUE
-58.160553,47.238133,green,0.6,90,TRUE
5.12182,-141.372567,blue,0.78,64,TRUE
57.371352,132.274692,violet,0.05,37,FALSE
19.961247,30.79818,indigo,0.9,40,TRUE
-59.782553,-48.121555,indigo,0.73,76,FALSE
31.226327,-95.307035,blue,0.63,16,TRUE
77.537908,111.681422,indigo,0.02,34,FALSE
-77.968153,139.008601,violet,0.71,57,TRUE
82.971893,43.479336,red,0.1,20,FALSE
60.300332,-23.660032,blue,0.36,74,FALSE
-66.146233,112.480155,violet,0.83,56,FALSE
-34.835438,133.433087,indigo,0.81,90,FALSE
58.249624,54.357402,blue,0.36,54,FALSE
-11.865613,69.564751,yellow,0.53,72,FALSE
-8.014969,79.141192,violet,0.04,64,FALSE
-62.731908,-128.06741,blue,0.4,43,FALSE
-46.873301,171.800955,violet,0.36,84,TRUE
-4.227224,-122.355735,yellow,0.16,82,TRUE
17.401626,113.079608,blue,0.39,5,TRUE
-73.320226,-91.955084,green,0.53,63,FALSE
13.953774,-120.457447,blue,0.3,33,FALSE
-46.25851,162.241491,indigo,0.68,98,TRUE
-5.458516,153.618812,yellow,0.33,47,TRUE
-26.046833,173.825553,green,0.75,33,TRUE
-74.976423,6.138734,orange,0.38,53,TRUE
29.303837,-155.026109,orange,0.65,50,FALSE
-49.511898,-136.648995,red,0.86,59,TRUE
30.316339,-139.181938,red,0.49,50,TRUE
43.194204,176.875523,orange,0.36,21,FALSE
-1.864752,-26.512568,yellow,0.6,89,FALSE
11.558415,98.810427,violet,0.23,67,FALSE
-55.445998,4.51547,violet,0.88,41,TRUE
14.764475,-48.024263,yellow,0.46,68,TRUE
-0.506504,107.140626,green,0.04,92,FALSE
18.364815,8.40969,green,0.99,32,FALSE
7.09192,77.137229,blue,0.44,25,FALSE
31.555055,-177.732972,yellow,0.18,49,FALSE
9.704141,78.816931,red,0.56,25,TRUE
-20.723077,103.304741,yellow,0.4,89,TRUE
40.48546,145.267426,indigo,0.6,21,FALSE
-36.086873,102.827616,indigo,0.11,32,FALSE
-27.236355,88.383062,indigo,0.03,88,TRUE
43.50566,-137.654641,orange,0.48,10,TRUE
-78.052555,152.039866,yellow,0.82,19,FALSE
85.358516,72.767237,violet,0.07,13,FALSE
34.026707,-114.53075,indigo,0.05,53,TRUE
55.001691,-48.330387,indigo,0.22,41,FALSE
31.199641,130.927302,red,0.97,65,FALSE
-46.341468,-79.787569,red,0.81,34,FALSE
10.208185,-74.352099,violet,0.85,91,FALSE
46.458404,-150.533511,blue,0.06,2,TRUE
-77.527818,-24.674016,orange,0.87,12,FALSE
6.029485,-96.624184,yellow,0.4,45,TRUE
58.152757,-42.722826,blue,0.62,53,FALSE
-46.717093,-77.260024,violet,0.12,20,TRUE
-27.303753,-178.695144,indigo,0.76,64,FALSE
-50.487473,-74.736468,red,0.67,33,FALSE
-56.777031,10.382989,indigo,0.2,49,TRUE
82.970803,-140.774631,yellow,0.7,36,FALSE
-81.07606,115.058294,blue,0.66,22,TRUE
-62.483641,129.787501,violet,0.46,60,TRUE
-15.894576,-0.917797,indigo,0.01,4,TRUE
46.251968,74.392699,blue,0.78,80,TRUE
8.816949,56.569362,indigo,0.7,23,TRUE
26.458038,-41.69382,blue,0.18,90,TRUE
-2.280379,120.846287,green,0.68,0,TRUE
82.730115,-154.663812,violet,0.42,23,FALSE
10.725381,87.152944,blue,0.02,55,TRUE
-19.834343,154.970819,red,0.9,73,FALSE
-15.672726,144.777727,yellow,0.24,3,FALSE
-38.14771,-120.467591,blue,0.66,54,FALSE
-48.875606,-177.332513,indigo,0.56,69,FALSE
-24.505546,-173.20907,indigo,0.32,41,FALSE
-71.04143,-103.418823,red,0.17,33,FALSE
-80.130025,-178.116392,yellow,0.19,41,FALSE
41.865518,153.188499,yellow,0.02,10,TRUE
66.008593,110.429616,yellow,0.88,93,FALSE
-73.658032,13.777043,violet,0.6,9,FALSE
13.04813,146.350293,violet,0.45,16,TRUE
68.565566,61.058481,green,0.91,41,FALSE
-20.661834,-103.035858,orange,0.82,37,FALSE
-41.232396,28.573843,blue,0.64,45,TRUE
-52.35938,5.860703,yellow,0.31,42,TRUE
-61.624273,121.908676,blue,0.15,79,TRUE
-78.02251,-97.785306,red,0.83,76,FALSE
-0.359917,28.503881,indigo,0.08,50,TRUE
-17.996572,-137.04818,violet,0.15,4,FALSE
46.006467,-167.407581,red,0.63,16,FALSE
73.980379,-101.885845,orange,0.96,3,FALSE
81.546632,-127.829622,yellow,0.57,15,FALSE
-48.801192,60.215772,red,0.59,2,FALSE
38.314367,-174.249665,yellow,0.91,1,FALSE
-66.580634,60.850169,yellow,0.11,89,FALSE
54.39045,-133.400985,blue,0.93,59,TRUE
15.475527,-169.417989,yellow,0.79,45,FALSE
21.202695,134.060436,indigo,0.81,51,FALSE
8.691874,-43.711809,orange,0.62,96,TRUE
-64.689867,-139.453391,green,0.18,78,FALSE
-51.660026,-146.931888,yellow,0.46,26,TRUE
9.412063,-141.888442,green,0.02,50,TRUE
71.281897,44.3609,violet,0.79,95,TRUE
-51.771705,-57.318336,indigo,0.41,87,FALSE
79.211755,-131.249189,yellow,0.57,84,TRUE
35.664951,22.115032,indigo,0.8,88,FALSE
-0.042704,94.267162,red,0.79,45,FALSE
2.360123,-86.982618,red,0.47,8,FALSE
-11.919552,140.731595,violet,0.79,67,TRUE
-89.899001,-108.170964,violet,0.41,25,FALSE
3.973175,160.265192,blue,0.67,33,FALSE
67.461593,105.445317,yellow,0.31,22,FALSE
40.500652,32.181429,violet,0.69,43,FALSE
-73.780639,36.283104,orange,0.17,36,TRUE
-67.228013,76.650279,violet,0.08,64,TRUE
-32.06662,84.319931,orange,0.72,57,TRUE
64.566921,-0.312189,blue,0.17,86,TRUE
48.26107,-101.104065,red,0.29,88,FALSE
3.947707,-153.644076,yellow,0.57,59,FALSE
-62.033196,82.559375,violet,0.15,19,FALSE
26.932226,96.915086,yellow,0.8,22,FALSE
55.60987,21.175871,blue,0.91,90,FALSE
-64.922105,-140.227264,indigo,0.63,57,TRUE
-33.482214,-92.758698,indigo,0.64,37,TRUE
12.090813,84.834053,blue,0.43,80,FALSE
32.35192,15.583793,green,0.74,50,FALSE
2.622384,87.707071,red,0.08,77,TRUE
34.768393,-20.254514,red,0.82,17,FALSE
-1.936956,94.149677,red,0.13,57,TRUE
28.478255,-60.024872,violet,0.23,28,TRUE
47.835864,17.328812,indigo,0.35,67,TRUE
-22.288192,-26.339818,red,0.67,99,TRUE
52.522228,-165.50872,violet,0.24,61,TRUE
15.690293,172.827227,yellow,0.29,3,FALSE
-77.508105,56.497259,green,0.25,87,FALSE
-10.269566,31.217741,orange,0.31,79,TRUE
-86.263283,-152.382631,yellow,0.35,21,FALSE
-37.666657,144.712319,blue,0.07,51,FALSE
-81.45214,-37.964452,violet,0.33,30,FALSE
17.421017,-140.412181,orange,0.6,42,TRUE
34.037754,-61.21111,blue,0.84,79,TRUE
-33.91808,-86.1817,orange,0.95,71,TRUE
-53.936825,-105.178505,indigo,0.07,13,TRUE
-17.899438,-59.437352,yellow,0.29,48,TRUE
-8.112662,-31.582138,blue,0.49,53,FALSE
16.448572,82.096557,red,0.9,76,TRUE
10.91028,-102.479155,indigo,0.23,89,TRUE
-60.492585,149.382832,blue,0.01,75,FALSE
57.313145,12.180074,orange,0.55,31,FALSE
33.171064,71.33472,orange,0.63,0,FALSE
66.037758,-103.187964,indigo,0.51,27,FALSE
12.587653,13.01852,indigo,0.87,82,FALSE
39.71315,1.602068,red,0.17,39,TRUE
-53.402475,49.513575,yellow,0.8,31,TRUE
-65.471169,125.605432,indigo,0.59,0,FALSE
-29.98095,-117.4173,green,0.97,57,TRUE
-13.715636,-165.117335,red,0.7,98,TRUE
-54.832734,-123.694198,red,0.91,20,TRUE
43.942908,155.021182,orange,0.98,62,TRUE
-50.737962,-24.516136,indigo,0.58,13,TRUE
-70.611633,146.503578,red,0.93,23,FALSE
-46.683403,43.810138,orange,0.29,27,FALSE
53.177154,174.917328,yellow,0.37,70,TRUE
52.882525,130.441944,red,0.55,47,FALSE
78.323696,80.766061,red,0.66,65,TRUE
-73.773069,-67.184196,red,0.96,98,FALSE
-70.65581,-0.797805,orange,0.45,4,FALSE
82.95865,51.283333,violet,0.72,71,TRUE
7.382875,17.221737,indigo,0.34,53,TRUE
-10.858939,-172.561161,yellow,0.53,56,FALSE
-7.142708,157.979028,blue,0.27,78,FALSE
-78.849953,37.384586,red,0.05,26,TRUE
26.19668,145.908663,green,0.93,22,FALSE
-9.227284,144.699272,orange,0.33,30,TRUE
-72.866277,82.45082,yellow,0.04,89,FALSE
44.796115,-145.487952,indigo,0.92,26,FALSE
-60.560722,51.672282,violet,0.31,30,FALSE
41.464049,97.286143,red,0.1,92,TRUE
-41.13017,131.153748,yellow,0.85,88,FALSE
-6.15906,31.12612,orange,0.02,67,TRUE
68.728527,-139.595179,violet,0.44,89,FALSE
88.918128,-70.772169,orange,0.47,58,TRUE
55.93549,16.83113,yellow,0.55,3,FALSE
-53.554455,82.6111,orange,0.25,67,TRUE
63.762846,7.94611,blue,0.02,13,TRUE
-69.742044,101.513494,red,0.46,88,FALSE
-66.703185,-157.656746,indigo,0.57,21,FALSE
-50.434305,43.635252,blue,0.17,29,TRUE
-36.853542,158.026382,yellow,0.48,63,FALSE
81.762092,97.708757,green,0.32,39,TRUE
27.66103,134.281579,indigo,0.34,32,TRUE
-82.577856,-171.69892,indigo,0.69,52,FALSE
3.394735,145.397786,indigo,0.6,74,FALSE
31.029531,153.34869,violet,0.9,47,FALSE
-83.321954,96.773999,green,0.23,19,FALSE
-70.587488,4.130007,violet,0.07,53,TRUE
-32.589967,154.662372,blue,0.05,76,TRUE
52.773789,-72.257624,red,0.16,72,TRUE
87.076441,82.707601,yellow,0.41,30,TRUE
66.736891,-121.933663,orange,0.99,84,FALSE
33.948803,-90.941938,orange,0.12,47,TRUE
10.496236,-106.244636,green,0.06,69,TRUE
-52.087533,-156.818492,orange,0.82,89,TRUE
-12.172008,154.245421,violet,0.61,43,TRUE
88.211282,-136.431,green,0.81,80,FALSE
-16.966999,-87.481746,green,0.74,23,TRUE
-87.096825,-140.978191,violet,0.15,88,TRUE
77.00361,-135.04281,indigo,0.66,54,TRUE
87.382697,28.851345,orange,0.83,51,TRUE
9.277636,47.580488,green,0.41,39,TRUE
34.821755,-106.236289,violet,0.88,53,FALSE
-4.805605,14.867743,violet,0.3,50,FALSE
-54.869497,17.521244,indigo,0.09,29,FALSE
67.048233,97.27347,indigo,0.19,49,FALSE
-71.856806,39.814756,green,0.57,21,FALSE
-6.890124,-79.490898,red,0.68,56,TRUE
51.165569,50.224722,yellow,0.52,53,FALSE
-74.962247,70.355482,violet,0.91,35,FALSE
5.309323,124.842917,red,0.47,27,FALSE
-3.74875,78.805009,yellow,0.41,59,TRUE
-14.540287,-124.229206,red,0.49,89,FALSE
-1.970325,-41.094076,indigo,0.64,19,FALSE
-71.272566,-132.401652,indigo,0.22,38,TRUE
-59.696873,-31.128431,green,0.43,23,FALSE
-24.845104,5.90033,red,0.71,73,FALSE
-31.602492,-173.212096,indigo,0.85,86,FALSE
-69.689885,-119.255819,green,0.02,85,TRUE
68.301954,151.335576,orange,0.24,68,FALSE
73.915824,-56.923896,blue,0.74,0,FALSE
62.096028,-99.628733,orange,0.27,39,TRUE
69.469768,-124.279839,red,0.17,34,FALSE
-37.334597,-92.746035,yellow,0.42,83,FALSE
-35.790103,-96.25313,orange,0.16,38,TRUE
-52.254617,95.988257,violet,0.83,97,FALSE
58.929698,52.572467,orange,0.47,97,TRUE
-27.667144,-46.964215,red,0.13,88,TRUE
-9.024775,34.643506,blue,0.25,27,FALSE
39.530218,-101.475402,green,0.95,0,TRUE
-31.071536,-93.253151,violet,0.42,58,FALSE
62.123031,-129.892676,red,0.53,75,FALSE
30.350458,-102.459094,orange,0.61,97,FALSE
-68.136672,-105.070176,blue,0.94,84,TRUE
-18.705612,20.58457,blue,0.86,51,FALSE
39.776094,-39.050265,indigo,0.79,47,FALSE
52.643307,121.232719,indigo,0.4,47,TRUE
63.320904,175.133977,violet,0.59,48,TRUE
-51.909371,-56.885318,red,0.27,49,TRUE
7.03917,124.230775,yellow,0.59,6,TRUE
-87.057101,-1.725496,orange,0.72,78,TRUE
83.018968,82.576417,indigo,0.17,35,FALSE
-64.874307,-38.311418,orange,0.45,67,TRUE
22.210723,-96.460171,blue,0.03,1,TRUE
-20.794221,-134.941639,yellow,0.08,94,FALSE
54.430545,92.611617,blue,0.26,36,FALSE
-55.539509,-124.823746,orange,0.3,88,TRUE
89.633355,142.58615,violet,0.04,97,FALSE
28.438599,94.278069,blue,0.16,28,TRUE
-52.985923,55.559142,blue,0.47,77,FALSE
65.725163,-54.815149,indigo,0.91,86,TRUE
-83.336855,-115.69836,indigo,0.71,12,FALSE
-21.143186,-134.248963,violet,0.28,68,TRUE
-54.798944,-98.829734,indigo,0.29,69,TRUE
5.856154,-40.533034,yellow,0.7,37,TRUE
-78.312742,149.846862,red,0.13,89,FALSE
-9.478283,-11.418711,yellow,0.9,71,TRUE
-50.158046,18.002497,green,0.82,26,TRUE
36.528489,38.37655,indigo,0.56,1,TRUE
78.066361,-30.148742,yellow,0.92,95,TRUE
4.665922,115.438353,orange,0.96,87,TRUE
-79.391368,-150.959377,yellow,0.25,70,TRUE
-64.288847,-162.06935,green,0.27,95,FALSE
-0.290528,127.943667,violet,0.17,72,FALSE
-9.298437,-50.202518,blue,0.93,60,TRUE
76.965364,-29.29495,blue,0.88,64,FALSE
62.409602,-155.281217,indigo,0.46,8,TRUE
-18.006825,121.361003,violet,0.8,29,TRUE
-52.623185,167.550728,blue,0.95,64,TRUE
-19.175268,179.145118,yellow,0.81,92,TRUE
-53.25257,172.58576,blue,0.15,90,TRUE
54.403842,-74.751086,orange,0.72,22,FALSE
-21.275217,159.896236,green,0.46,41,FALSE
46.093607,-178.130701,violet,0.18,84,FALSE
67.188437,-178.721921,red,0.4,17,TRUE
25.350966,46.718466,indigo,0.24,76,FALSE
14.833593,71.352065,blue,0.01,79,TRUE
-74.28992,-45.419604,red,0.58,12,TRUE
80.287776,116.356822,red,0.54,97,TRUE
7.993828,52.97836,violet,0,92,TRUE
-35.608969,94.77303,blue,0.9,44,TRUE
-38.745402,-100.752788,orange,0.54,22,FALSE
-84.946995,-62.993574,indigo,0.29,32,FALSE
-2.250932,-17.222151,green,0.27,37,FALSE
-87.49621,-45.046517,indigo,0.58,74,TRUE
84.910084,-49.181292,violet,0.21,90,TRUE
81.963037,27.493566,violet,0.37,62,TRUE
77.04773,16.480513,red,0,0,FALSE
3.769123,10.195265,indigo,0.19,42,TRUE
26.670551,-107.695209,orange,0.32,60,FALSE
29.94447,-114.637472,green,0.48,47,TRUE
49.415535,101.144034,blue,0.13,31,FALSE
68.382931,-45.326459,indigo,0.15,5,FALSE
52.573236,-4.126165,red,0.44,96,FALSE
55.761824,-89.483675,orange,0.24,24,FALSE
-45.536594,44.768979,red,0.89,72,FALSE
71.543518,145.693004,green,0.13,75,FALSE
82.377651,160.741939,red,0.74,87,TRUE
27.207093,-31.553519,indigo,0.27,54,TRUE
-6.296013,-20.963375,violet,0.08,79,FALSE
6.915572,-16.135514,indigo,0.08,50,TRUE
-30.621251,-107.651847,orange,0.42,21,FALSE
-81.708277,13.798128,blue,0.15,74,TRUE
-48.936031,164.292623,green,0,48,FALSE
-60.162513,154.489541,violet,0.26,28,TRUE
-66.660457,-66.24729,green,0.76,13,TRUE
-22.88172,-17.853275,violet,0.08,5,TRUE
77.73539,-10.366251,blue,0.4,33,FALSE
-15.604133,26.487138,blue,0.36,80,FALSE
49.532738,-80.536323,blue,0.95,48,FALSE
-17.088225,60.247769,blue,0.53,74,TRUE
45.60481,116.836188,yellow,0.09,31,TRUE
62.183647,-50.701722,yellow,0.16,22,TRUE
80.80678,152.468144,green,0.94,56,TRUE
-8.027011,133.798094,blue,0.05,51,TRUE
59.643285,164.460373,orange,0,12,TRUE
-36.184502,96.794294,red,0.3,81,TRUE
-1.739507,-22.34197,red,0.42,19,FALSE
82.830052,12.349891,red,0.97,3,FALSE
26.375206,-169.402989,indigo,0.33,88,FALSE
67.005068,20.351224,red,0.87,32,TRUE
-75.952481,88.937476,yellow,0.31,91,FALSE
69.771387,-19.170286,red,0.48,70,TRUE
-12.417909,-29.602855,blue,0.73,94,TRUE
47.845025,81.871356,orange,0.38,76,TRUE
32.314146,83.897995,violet,0.76,0,TRUE
-56.325153,-63.354835,orange,0.21,68,TRUE
4.511256,-137.414734,red,0.42,12,FALSE
61.204932,-17.558495,blue,0.4,42,TRUE
13.937077,-151.708445,blue,0.06,40,TRUE
59.033402,136.449769,orange,0.66,74,TRUE
-35.391937,-105.133644,indigo,0.83,9,FALSE
77.238379,0.962118,indigo,0.91,50,FALSE
-34.001568,71.327093,orange,0.2,6,FALSE
63.171485,140.26929,indigo,0.92,19,FALSE
-59.142034,166.367751,violet,0.09,9,FALSE
34.146328,88.525843,blue,0.4,95,TRUE
-22.253569,-10.763129,green,0.87,71,FALSE
-54.009809,-174.237623,orange,0.39,11,FALSE
24.735335,-153.051557,violet,0.27,7,FALSE
-29.335335,-130.667687,indigo,0.99,23,FALSE
-55.528988,-15.55699,indigo,0.06,0,FALSE
-69.740871,124.283548,red,0.93,96,FALSE
-48.592588,-67.394311,violet,0.57,9,TRUE
13.159837,31.246338,indigo,0.72,57,FALSE
3.713299,119.933092,indigo,0.08,69,FALSE
46.718456,52.748351,indigo,0.51,56,TRUE
16.769658,115.007166,violet,0.2,25,TRUE
74.590626,100.731065,yellow,0.29,35,TRUE
48.973276,136.673248,red,0.66,47,FALSE
67.430747,-122.44483,green,0.17,38,FALSE
-82.473053,-42.242689,violet,0.05,34,TRUE
-2.094452,-162.587215,orange,0.87,61,FALSE
-55.87112,-144.352307,orange,0.46,7,FALSE
-88.016331,-105.80863,orange,0.89,93,TRUE
-33.892539,172.24797,yellow,0.67,43,TRUE
